,tmax,tmin,rain,tmax_tomorrow
2014-03-25,63.0,45.0,0.15,62.0
2014-03-26,62.0,53.0,0.63,65.0
2014-03-27,65.0,56.0,0.0,69.0
2014-03-28,69.0,56.0,0.01,60.0
2014-03-29,60.0,53.0,0.87,61.0
2014-03-30,61.0,50.0,0.0,57.0
2014-03-31,57.0,48.0,0.57,58.0
2014-04-01,58.0,46.0,0.69,61.0
2014-04-02,61.0,45.0,0.0,62.0
2014-04-03,62.0,46.0,0.0,61.0
2014-04-04,61.0,50.0,0.32,65.0
2014-04-05,65.0,46.0,0.0,72.0
2014-04-06,72.0,49.0,0.0,79.0
2014-04-07,79.0,51.0,0.0,78.0
2014-04-08,78.0,56.0,0.0,66.0
2014-04-09,66.0,52.0,0.0,74.0
2014-04-10,74.0,51.0,0.0,63.0
2014-04-11,63.0,53.0,0.0,64.0
2014-04-12,64.0,54.0,0.0,69.0
2014-04-13,69.0,53.0,0.0,68.0
2014-04-14,68.0,50.0,0.0,66.0
2014-04-15,66.0,52.0,0.0,73.0
2014-04-16,73.0,50.0,0.0,64.0
2014-04-17,64.0,51.0,0.0,64.0
2014-04-18,64.0,51.0,0.0,65.0
2014-04-19,65.0,52.0,0.0,76.0
2014-04-20,76.0,50.0,0.0,67.0
2014-04-21,67.0,50.0,0.0,65.0
2014-04-22,65.0,52.0,0.0,67.0
2014-04-23,67.0,45.0,0.0,66.0
2014-04-24,66.0,51.0,0.02,58.0
2014-04-25,58.0,52.0,0.57,63.0
2014-04-26,63.0,43.0,0.0,65.0
2014-04-27,65.0,52.0,0.0,71.0
2014-04-28,71.0,47.0,0.0,83.0
2014-04-29,83.0,50.0,0.0,89.0
2014-04-30,89.0,57.0,0.0,85.0
2014-05-01,85.0,57.0,0.0,72.0
2014-05-02,72.0,53.0,0.0,67.0
2014-05-03,67.0,54.0,0.0,68.0
2014-05-04,68.0,57.0,0.0,67.0
2014-05-05,67.0,55.0,0.0,69.0
2014-05-06,69.0,52.0,0.0,64.0
2014-05-07,64.0,51.0,0.0,65.0
2014-05-08,65.0,54.0,0.0,69.0
2014-05-09,69.0,55.0,0.0,70.0
2014-05-10,70.0,51.0,0.0,77.0
2014-05-11,77.0,53.0,0.0,82.0
2014-05-12,82.0,50.0,0.0,91.0
2014-05-13,91.0,56.0,0.0,90.0
2014-05-14,90.0,59.0,0.0,83.0
2014-05-15,83.0,57.0,0.0,70.0
2014-05-16,70.0,55.0,0.0,67.0
2014-05-17,67.0,55.0,0.0,70.0
2014-05-18,70.0,56.0,0.0,68.0
2014-05-19,68.0,56.0,0.0,70.0
2014-05-20,70.0,55.0,0.0,70.0
2014-05-21,70.0,55.0,0.0,69.0
2014-05-22,69.0,54.0,0.0,68.0
2014-05-23,68.0,54.0,0.0,67.0
2014-05-24,67.0,55.0,0.0,73.0
2014-05-25,73.0,56.0,0.0,73.0
2014-05-26,73.0,51.0,0.0,68.0
2014-05-27,68.0,54.0,0.0,74.0
2014-05-28,74.0,49.0,0.0,77.0
2014-05-29,77.0,51.0,0.0,64.0
2014-05-30,64.0,53.0,0.0,69.0
2014-05-31,69.0,53.0,0.0,72.0
2014-06-01,72.0,51.0,0.0,67.0
2014-06-02,67.0,52.0,0.0,67.0
2014-06-03,67.0,52.0,0.0,70.0
2014-06-04,70.0,52.0,0.0,67.0
2014-06-05,67.0,52.0,0.0,68.0
2014-06-06,68.0,53.0,0.0,70.0
2014-06-07,70.0,56.0,0.0,86.0
2014-06-08,86.0,53.0,0.0,78.0
2014-06-09,78.0,58.0,0.0,68.0
2014-06-10,68.0,57.0,0.0,70.0
2014-06-11,70.0,58.0,0.0,66.0
2014-06-12,66.0,55.0,0.0,72.0
2014-06-13,72.0,55.0,0.0,80.0
2014-06-14,80.0,53.0,0.0,68.0
2014-06-15,68.0,54.0,0.0,65.0
2014-06-16,65.0,56.0,0.0,73.0
2014-06-17,73.0,50.0,0.0,82.0
2014-06-18,82.0,53.0,0.0,70.0
2014-06-19,70.0,52.0,0.0,74.0
2014-06-20,74.0,54.0,0.0,65.0
2014-06-21,65.0,53.0,0.0,66.0
2014-06-22,66.0,54.0,0.0,70.0
2014-06-23,70.0,55.0,0.0,70.0
2014-06-24,70.0,54.0,0.0,68.0
2014-06-25,68.0,57.0,0.0,70.0
2014-06-26,70.0,59.0,0.0,71.0
2014-06-27,71.0,57.0,0.0,72.0
2014-06-28,72.0,57.0,0.0,80.0
2014-06-29,80.0,54.0,0.0,82.0
2014-06-30,82.0,57.0,0.0,72.0
2014-07-01,72.0,56.0,0.0,70.0
2014-07-02,70.0,57.0,0.0,69.0
2014-07-03,69.0,54.0,0.0,67.0
2014-07-04,67.0,54.0,0.0,72.0
2014-07-05,72.0,53.0,0.0,70.0
2014-07-06,70.0,53.0,0.0,70.0
2014-07-07,70.0,54.0,0.0,68.0
2014-07-08,68.0,57.0,0.0,71.0
2014-07-09,71.0,57.0,0.0,73.0
2014-07-10,73.0,60.0,0.0,72.0
2014-07-11,72.0,61.0,0.0,70.0
2014-07-12,70.0,58.0,0.0,71.0
2014-07-13,71.0,58.0,0.0,76.0
2014-07-14,76.0,57.0,0.0,77.0
2014-07-15,77.0,59.0,0.0,74.0
2014-07-16,74.0,62.0,0.0,73.0
2014-07-17,73.0,63.0,0.0,71.0
2014-07-18,71.0,63.0,0.0,72.0
2014-07-19,72.0,62.0,0.0,73.0
2014-07-20,73.0,62.0,0.0,74.0
2014-07-21,74.0,63.0,0.0,76.0
2014-07-22,76.0,63.0,0.01,76.0
2014-07-23,76.0,63.0,0.0,83.0
2014-07-24,83.0,62.0,0.0,90.0
2014-07-25,90.0,60.0,0.0,77.0
2014-07-26,77.0,61.0,0.0,78.0
2014-07-27,78.0,61.0,0.0,72.0
2014-07-28,72.0,61.0,0.0,76.0
2014-07-29,76.0,60.0,0.0,73.0
2014-07-30,73.0,59.0,0.0,71.0
2014-07-31,71.0,59.0,0.0,72.0
2014-08-01,72.0,58.0,0.0,68.0
2014-08-02,68.0,60.0,0.0,69.0
2014-08-03,69.0,61.0,0.0,73.0
2014-08-04,73.0,61.0,0.0,74.0
2014-08-05,74.0,62.0,0.0,78.0
2014-08-06,78.0,60.0,0.0,69.0
2014-08-07,69.0,60.0,0.0,73.0
2014-08-08,73.0,58.0,0.0,67.0
2014-08-09,67.0,59.0,0.0,73.0
2014-08-10,73.0,60.0,0.0,73.0
2014-08-11,73.0,61.0,0.0,74.0
2014-08-12,74.0,61.0,0.0,75.0
2014-08-13,75.0,60.0,0.0,73.0
2014-08-14,73.0,59.0,0.0,74.0
2014-08-15,74.0,58.0,0.0,73.0
2014-08-16,73.0,60.0,0.0,72.0
2014-08-17,72.0,58.0,0.0,68.0
2014-08-18,68.0,60.0,0.0,74.0
2014-08-19,74.0,60.0,0.0,73.0
2014-08-20,73.0,62.0,0.0,75.0
2014-08-21,75.0,61.0,0.0,75.0
2014-08-22,75.0,62.0,0.0,75.0
2014-08-23,75.0,60.0,0.0,74.0
2014-08-24,74.0,59.0,0.0,72.0
2014-08-25,72.0,63.0,0.0,75.0
2014-08-26,75.0,62.0,0.0,77.0
2014-08-27,77.0,59.0,0.0,75.0
2014-08-28,75.0,60.0,0.0,72.0
2014-08-29,72.0,61.0,0.0,77.0
2014-08-30,77.0,59.0,0.0,76.0
2014-08-31,76.0,61.0,0.0,83.0
2014-09-01,83.0,57.0,0.0,72.0
2014-09-02,72.0,60.0,0.0,76.0
2014-09-03,76.0,61.0,0.0,74.0
2014-09-04,74.0,61.0,0.0,72.0
2014-09-05,72.0,60.0,0.0,72.0
2014-09-06,72.0,60.0,0.0,72.0
2014-09-07,72.0,60.0,0.0,68.0
2014-09-08,68.0,59.0,0.0,72.0
2014-09-09,72.0,57.0,0.0,82.0
2014-09-10,82.0,54.0,0.0,83.0
2014-09-11,83.0,57.0,0.0,77.0
2014-09-12,77.0,57.0,0.0,75.0
2014-09-13,75.0,59.0,0.0,74.0
2014-09-14,74.0,60.0,0.0,77.0
2014-09-15,77.0,62.0,0.0,78.0
2014-09-16,78.0,58.0,0.0,77.0
2014-09-17,77.0,61.0,0.0,78.0
2014-09-18,78.0,61.0,0.0,73.0
2014-09-19,73.0,59.0,0.0,71.0
2014-09-20,71.0,63.0,0.0,69.0
2014-09-21,69.0,64.0,0.0,75.0
2014-09-22,75.0,63.0,0.0,75.0
2014-09-23,75.0,63.0,0.0,77.0
2014-09-24,77.0,65.0,0.01,72.0
2014-09-25,72.0,58.0,0.43,73.0
2014-09-26,73.0,60.0,0.0,71.0
2014-09-27,71.0,55.0,0.0,72.0
2014-09-28,72.0,61.0,0.0,69.0
2014-09-29,69.0,57.0,0.0,73.0
2014-09-30,73.0,57.0,0.0,83.0
2014-10-01,83.0,53.0,0.0,87.0
2014-10-02,87.0,52.0,0.0,89.0
2014-10-03,89.0,55.0,0.0,92.0
2014-10-04,92.0,55.0,0.0,88.0
2014-10-05,88.0,53.0,0.0,83.0
2014-10-06,83.0,52.0,0.0,73.0
2014-10-07,73.0,51.0,0.0,75.0
2014-10-08,75.0,52.0,0.0,66.0
2014-10-09,66.0,57.0,0.0,66.0
2014-10-10,66.0,56.0,0.0,73.0
2014-10-11,73.0,55.0,0.0,86.0
2014-10-12,86.0,51.0,0.0,83.0
2014-10-13,83.0,50.0,0.0,72.0
2014-10-14,72.0,58.0,0.0,71.0
2014-10-15,71.0,54.0,0.0,71.0
2014-10-16,71.0,51.0,0.0,73.0
2014-10-17,73.0,51.0,0.0,75.0
2014-10-18,75.0,54.0,0.0,71.0
2014-10-19,71.0,55.0,0.0,70.0
2014-10-20,70.0,54.0,0.01,70.0
2014-10-21,70.0,49.0,0.0,71.0
2014-10-22,71.0,49.0,0.0,72.0
2014-10-23,72.0,55.0,0.01,71.0
2014-10-24,71.0,56.0,0.0,70.0
2014-10-25,70.0,60.0,0.23,69.0
2014-10-26,69.0,50.0,0.0,67.0
2014-10-27,67.0,47.0,0.0,71.0
2014-10-28,71.0,48.0,0.0,77.0
2014-10-29,77.0,50.0,0.0,71.0
2014-10-30,71.0,54.0,0.0,64.0
2014-10-31,64.0,57.0,0.32,64.0
2014-11-01,64.0,48.0,0.0,66.0
2014-11-02,66.0,44.0,0.0,66.0
2014-11-03,66.0,44.0,0.0,69.0
2014-11-04,69.0,46.0,0.0,72.0
2014-11-05,72.0,48.0,0.0,72.0
2014-11-06,72.0,50.0,0.0,70.0
2014-11-07,70.0,50.0,0.01,72.0
2014-11-08,72.0,50.0,0.0,70.0
2014-11-09,70.0,48.0,0.0,65.0
2014-11-10,65.0,47.0,0.0,66.0
2014-11-11,66.0,58.0,0.0,66.0
2014-11-12,66.0,56.0,0.11,64.0
2014-11-13,64.0,55.0,0.2,65.0
2014-11-14,65.0,49.0,0.0,64.0
2014-11-15,64.0,46.0,0.0,65.0
2014-11-16,65.0,47.0,0.0,67.0
2014-11-17,67.0,47.0,0.0,62.0
2014-11-18,62.0,46.0,0.0,61.0
2014-11-19,61.0,52.0,0.15,59.0
2014-11-20,59.0,51.0,0.66,61.0
2014-11-21,61.0,51.0,0.0,65.0
2014-11-22,65.0,53.0,0.26,62.0
2014-11-23,62.0,42.0,0.0,62.0
2014-11-24,62.0,40.0,0.0,73.0
2014-11-25,73.0,41.0,0.0,65.0
2014-11-26,65.0,45.0,0.0,65.0
2014-11-27,65.0,42.0,0.0,62.0
2014-11-28,62.0,42.0,0.0,64.0
2014-11-29,64.0,54.0,0.08,60.0
2014-11-30,60.0,52.0,0.32,66.0
2014-12-01,66.0,53.0,0.0,61.0
2014-12-02,61.0,54.0,1.18,64.0
2014-12-03,64.0,58.0,1.43,65.0
2014-12-04,65.0,55.0,0.01,67.0
2014-12-05,67.0,53.0,0.1,66.0
2014-12-06,66.0,57.0,0.11,64.0
2014-12-07,64.0,52.0,0.01,68.0
2014-12-08,68.0,51.0,0.0,65.0
2014-12-09,65.0,53.0,0.0,64.0
2014-12-10,64.0,54.0,0.0,64.0
2014-12-11,64.0,50.0,3.12,56.0
2014-12-12,56.0,49.0,0.48,57.0
2014-12-13,57.0,46.0,0.0,61.0
2014-12-14,61.0,47.0,0.19,56.0
2014-12-15,56.0,49.0,1.09,61.0
2014-12-16,61.0,50.0,0.65,59.0
2014-12-17,59.0,49.0,0.13,61.0
2014-12-18,61.0,51.0,0.0,57.0
2014-12-19,57.0,54.0,0.25,60.0
2014-12-20,60.0,54.0,0.0,64.0
2014-12-21,64.0,55.0,0.09,63.0
2014-12-22,63.0,51.0,0.0,65.0
2014-12-23,65.0,47.0,0.0,61.0
2014-12-24,61.0,48.0,0.02,59.0
2014-12-25,59.0,45.0,0.0,60.0
2014-12-26,60.0,39.0,0.0,55.0
2014-12-27,55.0,38.0,0.0,55.0
2014-12-28,55.0,39.0,0.0,55.0
2014-12-29,55.0,42.0,0.0,55.0
2014-12-30,55.0,38.0,0.0,59.0
2014-12-31,59.0,36.0,0.0,56.0
2015-01-01,56.0,38.0,0.0,50.0
2015-01-02,50.0,32.0,0.0,53.0
2015-01-03,53.0,32.0,0.0,54.0
2015-01-04,54.0,35.0,0.0,56.0
2015-01-05,56.0,36.0,0.0,59.0
2015-01-06,59.0,38.0,0.0,64.0
2015-01-07,64.0,38.0,0.0,61.0
2015-01-08,61.0,42.0,0.0,63.0
2015-01-09,63.0,46.0,0.0,60.0
2015-01-10,60.0,47.0,0.0,57.0
2015-01-11,57.0,42.0,0.0,57.0
2015-01-12,57.0,41.0,0.0,66.0
2015-01-13,66.0,43.0,0.0,59.0
2015-01-14,59.0,39.0,0.0,59.0
2015-01-15,59.0,40.0,0.0,57.0
2015-01-16,57.0,43.0,0.0,57.0
2015-01-17,57.0,48.0,0.0,65.0
2015-01-18,65.0,49.0,0.0,63.0
2015-01-19,63.0,47.0,0.0,58.0
2015-01-20,58.0,45.0,0.0,61.0
2015-01-21,61.0,40.0,0.0,60.0
2015-01-22,60.0,41.0,0.0,64.0
2015-01-23,64.0,39.0,0.0,69.0
2015-01-24,69.0,46.0,0.0,59.0
2015-01-25,59.0,40.0,0.0,61.0
2015-01-26,61.0,41.0,0.0,67.0
2015-01-27,67.0,47.0,0.0,63.0
2015-01-28,63.0,43.0,0.0,64.0
2015-01-29,64.0,42.0,0.0,62.0
2015-01-30,62.0,46.0,0.0,73.0
2015-01-31,73.0,44.0,0.0,65.0
2015-02-01,65.0,40.0,0.0,65.0
2015-02-02,65.0,43.0,0.0,67.0
2015-02-03,67.0,47.0,0.0,64.0
2015-02-04,64.0,46.0,0.0,63.0
2015-02-05,63.0,48.0,0.0,63.0
2015-02-06,63.0,58.0,0.91,64.0
2015-02-07,64.0,54.0,0.03,63.0
2015-02-08,63.0,53.0,0.99,64.0
2015-02-09,64.0,49.0,0.0,63.0
2015-02-10,63.0,44.0,0.0,64.0
2015-02-11,64.0,42.0,0.0,69.0
2015-02-12,69.0,47.0,0.0,70.0
2015-02-13,70.0,46.0,0.0,71.0
2015-02-14,71.0,47.0,0.0,70.0
2015-02-15,70.0,45.0,0.0,71.0
2015-02-16,71.0,46.0,0.0,58.0
2015-02-17,58.0,53.0,0.0,64.0
2015-02-18,64.0,50.0,0.0,61.0
2015-02-19,61.0,50.0,0.0,65.0
2015-02-20,65.0,52.0,0.0,68.0
2015-02-21,68.0,46.0,0.0,67.0
2015-02-22,67.0,45.0,0.0,64.0
2015-02-23,64.0,44.0,0.0,64.0
2015-02-24,64.0,36.0,0.0,65.0
2015-02-25,65.0,45.0,0.0,67.0
2015-02-26,67.0,45.0,0.0,63.0
2015-02-27,63.0,48.0,0.0,59.0
2015-02-28,59.0,44.0,0.07,63.0
2015-03-01,63.0,44.0,0.0,59.0
2015-03-02,59.0,45.0,0.0,64.0
2015-03-03,64.0,42.0,0.0,67.0
2015-03-04,67.0,41.0,0.0,70.0
2015-03-05,70.0,42.0,0.0,71.0
2015-03-06,71.0,42.0,0.0,71.0
2015-03-07,71.0,45.0,0.0,65.0
2015-03-08,65.0,44.0,0.0,65.0
2015-03-09,65.0,48.0,0.0,63.0
2015-03-10,63.0,48.0,0.0,65.0
2015-03-11,65.0,51.0,0.02,73.0
2015-03-12,73.0,46.0,0.0,74.0
2015-03-13,74.0,48.0,0.0,80.0
2015-03-14,80.0,52.0,0.0,69.0
2015-03-15,69.0,54.0,0.0,68.0
2015-03-16,68.0,53.0,0.0,66.0
2015-03-17,66.0,51.0,0.0,68.0
2015-03-18,68.0,48.0,0.0,73.0
2015-03-19,73.0,47.0,0.0,66.0
2015-03-20,66.0,48.0,0.0,71.0
2015-03-21,71.0,54.0,0.0,66.0
2015-03-22,66.0,54.0,0.02,64.0
2015-03-23,64.0,53.0,0.05,65.0
2015-03-24,65.0,53.0,0.0,72.0
2015-03-25,72.0,48.0,0.0,80.0
2015-03-26,80.0,50.0,0.0,64.0
2015-03-27,64.0,52.0,0.0,74.0
2015-03-28,74.0,48.0,0.0,73.0
2015-03-29,73.0,47.0,0.0,65.0
2015-03-30,65.0,47.0,0.0,68.0
2015-03-31,68.0,55.0,0.0,65.0
2015-04-01,65.0,45.0,0.0,69.0
2015-04-02,69.0,48.0,0.0,67.0
2015-04-03,67.0,44.0,0.0,64.0
2015-04-04,64.0,43.0,0.0,58.0
2015-04-05,58.0,50.0,0.11,63.0
2015-04-06,63.0,44.0,0.0,61.0
2015-04-07,61.0,48.0,0.74,63.0
2015-04-08,63.0,47.0,0.01,67.0
2015-04-09,67.0,43.0,0.0,66.0
2015-04-10,66.0,46.0,0.0,72.0
2015-04-11,72.0,47.0,0.0,73.0
2015-04-12,73.0,48.0,0.0,62.0
2015-04-13,62.0,50.0,0.0,65.0
2015-04-14,65.0,48.0,0.0,71.0
2015-04-15,71.0,47.0,0.0,81.0
2015-04-16,81.0,48.0,0.0,72.0
2015-04-17,72.0,48.0,0.0,67.0
2015-04-18,67.0,49.0,0.0,63.0
2015-04-19,63.0,49.0,0.0,63.0
2015-04-20,63.0,53.0,0.0,61.0
2015-04-21,61.0,53.0,0.0,66.0
2015-04-22,66.0,52.0,0.0,64.0
2015-04-23,64.0,52.0,0.0,63.0
2015-04-24,63.0,52.0,0.08,63.0
2015-04-25,63.0,51.0,0.14,69.0
2015-04-26,69.0,47.0,0.0,81.0
2015-04-27,81.0,50.0,0.0,63.0
2015-04-28,63.0,52.0,0.0,66.0
2015-04-29,66.0,51.0,0.0,84.0
2015-04-30,84.0,49.0,0.0,76.0
2015-05-01,76.0,53.0,0.0,65.0
2015-05-02,65.0,52.0,0.0,64.0
2015-05-03,64.0,52.0,0.0,59.0
2015-05-04,59.0,51.0,0.0,62.0
2015-05-05,62.0,51.0,0.0,66.0
2015-05-06,66.0,50.0,0.0,67.0
2015-05-07,67.0,47.0,0.0,65.0
2015-05-08,65.0,46.0,0.0,63.0
2015-05-09,63.0,52.0,0.0,62.0
2015-05-10,62.0,51.0,0.0,62.0
2015-05-11,62.0,52.0,0.0,65.0
2015-05-12,65.0,51.0,0.0,63.0
2015-05-13,63.0,51.0,0.0,66.0
2015-05-14,66.0,53.0,0.0,62.0
2015-05-15,62.0,52.0,0.0,61.0
2015-05-16,61.0,53.0,0.0,64.0
2015-05-17,64.0,54.0,0.0,60.0
2015-05-18,60.0,54.0,0.0,63.0
2015-05-19,63.0,54.0,0.0,68.0
2015-05-20,68.0,54.0,0.0,66.0
2015-05-21,66.0,54.0,0.0,62.0
2015-05-22,62.0,56.0,0.0,62.0
2015-05-23,62.0,53.0,0.0,61.0
2015-05-24,61.0,52.0,0.0,63.0
2015-05-25,63.0,52.0,0.0,65.0
2015-05-26,65.0,53.0,0.0,63.0
2015-05-27,63.0,53.0,0.0,63.0
2015-05-28,63.0,52.0,0.0,62.0
2015-05-29,62.0,52.0,0.0,66.0
2015-05-30,66.0,51.0,0.0,65.0
2015-05-31,65.0,52.0,0.0,73.0
2015-06-01,73.0,57.0,0.0,65.0
2015-06-02,65.0,56.0,0.0,65.0
2015-06-03,65.0,55.0,0.0,70.0
2015-06-04,70.0,53.0,0.0,69.0
2015-06-05,69.0,53.0,0.0,71.0
2015-06-06,71.0,56.0,0.0,73.0
2015-06-07,73.0,56.0,0.0,88.0
2015-06-08,88.0,56.0,0.0,77.0
2015-06-09,77.0,55.0,0.0,70.0
2015-06-10,70.0,58.0,0.18,73.0
2015-06-11,73.0,57.0,0.0,75.0
2015-06-12,75.0,54.0,0.0,72.0
2015-06-13,72.0,57.0,0.0,67.0
2015-06-14,67.0,55.0,0.0,62.0
2015-06-15,62.0,54.0,0.0,68.0
2015-06-16,68.0,55.0,0.0,69.0
2015-06-17,69.0,53.0,0.0,66.0
2015-06-18,66.0,52.0,0.0,71.0
2015-06-19,71.0,52.0,0.0,69.0
2015-06-20,69.0,52.0,0.0,67.0
2015-06-21,67.0,56.0,0.0,64.0
2015-06-22,64.0,54.0,0.0,70.0
2015-06-23,70.0,53.0,0.0,73.0
2015-06-24,73.0,55.0,0.0,79.0
2015-06-25,79.0,56.0,0.0,73.0
2015-06-26,73.0,58.0,0.0,74.0
2015-06-27,74.0,58.0,0.0,72.0
2015-06-28,72.0,60.0,0.0,73.0
2015-06-29,73.0,57.0,0.0,82.0
2015-06-30,82.0,57.0,0.0,76.0
2015-07-01,76.0,58.0,0.0,74.0
2015-07-02,74.0,60.0,0.0,73.0
2015-07-03,73.0,60.0,0.0,71.0
2015-07-04,71.0,60.0,0.0,75.0
2015-07-05,75.0,61.0,0.0,73.0
2015-07-06,73.0,61.0,0.0,73.0
2015-07-07,73.0,61.0,0.0,69.0
2015-07-08,69.0,60.0,0.0,67.0
2015-07-09,67.0,59.0,0.01,73.0
2015-07-10,73.0,61.0,0.0,74.0
2015-07-11,74.0,61.0,0.0,75.0
2015-07-12,75.0,63.0,0.0,74.0
2015-07-13,74.0,62.0,0.0,70.0
2015-07-14,70.0,60.0,0.0,77.0
2015-07-15,77.0,58.0,0.0,76.0
2015-07-16,76.0,60.0,0.0,74.0
2015-07-17,74.0,61.0,0.0,75.0
2015-07-18,75.0,60.0,0.0,87.0
2015-07-19,87.0,61.0,0.0,79.0
2015-07-20,79.0,62.0,0.0,70.0
2015-07-21,70.0,60.0,0.0,69.0
2015-07-22,69.0,60.0,0.0,69.0
2015-07-23,69.0,60.0,0.0,74.0
2015-07-24,74.0,59.0,0.0,70.0
2015-07-25,70.0,60.0,0.0,71.0
2015-07-26,71.0,58.0,0.0,81.0
2015-07-27,81.0,56.0,0.0,87.0
2015-07-28,87.0,56.0,0.0,79.0
2015-07-29,79.0,60.0,0.0,75.0
2015-07-30,75.0,61.0,0.0,72.0
2015-07-31,72.0,61.0,0.0,75.0
2015-08-01,75.0,62.0,0.0,73.0
2015-08-02,73.0,63.0,0.0,75.0
2015-08-03,75.0,64.0,0.0,75.0
2015-08-04,75.0,62.0,0.0,77.0
2015-08-05,77.0,57.0,0.0,72.0
2015-08-06,72.0,58.0,0.0,77.0
2015-08-07,77.0,61.0,0.0,70.0
2015-08-08,70.0,62.0,0.0,72.0
2015-08-09,72.0,59.0,0.0,73.0
2015-08-10,73.0,60.0,0.0,73.0
2015-08-11,73.0,61.0,0.0,78.0
2015-08-12,78.0,55.0,0.0,76.0
2015-08-13,76.0,64.0,0.0,76.0
2015-08-14,76.0,61.0,0.0,92.0
2015-08-15,92.0,57.0,0.0,93.0
2015-08-16,93.0,61.0,0.0,80.0
2015-08-17,80.0,59.0,0.0,75.0
2015-08-18,75.0,61.0,0.0,74.0
2015-08-19,74.0,63.0,0.0,70.0
2015-08-20,70.0,62.0,0.0,69.0
2015-08-21,69.0,62.0,0.0,75.0
2015-08-22,75.0,61.0,0.0,73.0
2015-08-23,73.0,61.0,0.0,75.0
2015-08-24,75.0,61.0,0.0,74.0
2015-08-25,74.0,60.0,0.0,79.0
2015-08-26,79.0,58.0,0.0,84.0
2015-08-27,84.0,59.0,0.0,91.0
2015-08-28,91.0,62.0,0.0,76.0
2015-08-29,76.0,65.0,0.0,78.0
2015-08-30,78.0,61.0,0.0,78.0
2015-08-31,78.0,60.0,0.0,75.0
2015-09-01,75.0,58.0,0.0,73.0
2015-09-02,73.0,62.0,0.0,70.0
2015-09-03,70.0,60.0,0.0,72.0
2015-09-04,72.0,55.0,0.0,79.0
2015-09-05,79.0,51.0,0.0,84.0
2015-09-06,84.0,52.0,0.0,91.0
2015-09-07,91.0,54.0,0.0,95.0
2015-09-08,95.0,57.0,0.0,93.0
2015-09-09,93.0,60.0,0.0,89.0
2015-09-10,89.0,59.0,0.0,79.0
2015-09-11,79.0,60.0,0.0,75.0
2015-09-12,75.0,58.0,0.0,76.0
2015-09-13,76.0,59.0,0.0,73.0
2015-09-14,73.0,60.0,0.0,70.0
2015-09-15,70.0,59.0,0.0,73.0
2015-09-16,73.0,58.0,0.0,73.0
2015-09-17,73.0,57.0,0.0,79.0
2015-09-18,79.0,54.0,0.0,88.0
2015-09-19,88.0,53.0,0.0,91.0
2015-09-20,91.0,56.0,0.0,91.0
2015-09-21,91.0,61.0,0.0,66.0
2015-09-22,66.0,57.0,0.0,76.0
2015-09-23,76.0,52.0,0.0,89.0
2015-09-24,89.0,56.0,0.0,75.0
2015-09-25,75.0,57.0,0.0,74.0
2015-09-26,74.0,55.0,0.0,73.0
2015-09-27,73.0,56.0,0.0,70.0
2015-09-28,70.0,54.0,0.0,68.0
2015-09-29,68.0,60.0,0.0,65.0
2015-09-30,65.0,57.0,0.0,73.0
2015-10-01,73.0,60.0,0.0,74.0
2015-10-02,74.0,54.0,0.0,71.0
2015-10-03,71.0,53.0,0.0,73.0
2015-10-04,73.0,52.0,0.0,76.0
2015-10-05,76.0,53.0,0.0,75.0
2015-10-06,75.0,56.0,0.0,76.0
2015-10-07,76.0,58.0,0.0,82.0
2015-10-08,82.0,54.0,0.0,80.0
2015-10-09,80.0,53.0,0.0,72.0
2015-10-10,72.0,61.0,0.0,76.0
2015-10-11,76.0,56.0,0.0,85.0
2015-10-12,85.0,53.0,0.0,88.0
2015-10-13,88.0,58.0,0.0,78.0
2015-10-14,78.0,58.0,0.0,70.0
2015-10-15,70.0,61.0,0.0,74.0
2015-10-16,74.0,60.0,0.0,71.0
2015-10-17,71.0,60.0,0.0,71.0
2015-10-18,71.0,61.0,0.0,70.0
2015-10-19,70.0,58.0,0.0,80.0
2015-10-20,80.0,53.0,0.0,77.0
2015-10-21,77.0,51.0,0.0,73.0
2015-10-22,73.0,52.0,0.0,75.0
2015-10-23,75.0,51.0,0.0,75.0
2015-10-24,75.0,51.0,0.0,70.0
2015-10-25,70.0,56.0,0.0,75.0
2015-10-26,75.0,56.0,0.0,72.0
2015-10-27,72.0,56.0,0.0,70.0
2015-10-28,70.0,56.0,0.0,74.0
2015-10-29,74.0,52.0,0.0,76.0
2015-10-30,76.0,48.0,0.0,75.0
2015-10-31,75.0,53.0,0.0,70.0
2015-11-01,70.0,55.0,0.04,64.0
2015-11-02,64.0,51.0,0.31,66.0
2015-11-03,66.0,45.0,0.0,67.0
2015-11-04,67.0,45.0,0.0,65.0
2015-11-05,65.0,43.0,0.0,67.0
2015-11-06,67.0,45.0,0.0,67.0
2015-11-07,67.0,43.0,0.0,62.0
2015-11-08,62.0,47.0,0.0,59.0
2015-11-09,59.0,49.0,0.29,61.0
2015-11-10,61.0,42.0,0.0,61.0
2015-11-11,61.0,39.0,0.0,64.0
2015-11-12,64.0,40.0,0.0,69.0
2015-11-13,69.0,42.0,0.0,64.0
2015-11-14,64.0,40.0,0.0,62.0
2015-11-15,62.0,50.0,0.3,62.0
2015-11-16,62.0,46.0,0.0,62.0
2015-11-17,62.0,49.0,0.0,64.0
2015-11-18,64.0,41.0,0.0,67.0
2015-11-19,67.0,43.0,0.0,68.0
2015-11-20,68.0,45.0,0.0,73.0
2015-11-21,73.0,42.0,0.0,63.0
